1, 500, 17.0, 0.0, 17.0, 0.0, 'B43NVM', 305, 382, 16, 71, 112, 15, 2, 16, 33, 1
1, 500, 21.0, 0.0, 21.0, 0.0, 'C3OUQE', 328, 389, 24, 48, 90, 10, 4, 6, 35, 13
1, 500, 42.0, 0.0, 42.0, 0.0, 'Q3N388', 290, 416, 13, 65, 79, 19, 1, 21, 34, 15
1, 500, 14.0, 0.0, 14.0, 0.0, '59MJ9D', 310, 386, 23, 60, 109, 12, 1, 19, 31, 14
1, 500, 17.0, 0.0, 17.0, 0.0, '38IJF9', 298, 406, 17, 61, 87, 8, 1, 16, 27, 10
1, 500, 34.0, 0.0, 34.0, 0.0, '0UYGDK', 299, 380, 16, 71, 101, 10, 2, 12, 40, 12
1, 500, 23.0, 0.0, 23.0, 0.0, '9XQLKB', 313, 415, 13, 72, 113, 15, 1, 19, 16, 2
1, 500, 20.0, 0.0, 20.0, 0.0, 'CS8LGG', 308, 371, 24, 69, 102, 10, 1, 10, 26, 18
1, 500, 153.0, 0.0, 153.0, 0.0, 'ZXWRJ4', 304, 430, 13, 57, 97, 6, 1, 15, 31, 23
1, 500, 36.0, 0.0, 36.0, 0.0, '039VAR', 300, 375, 16, 81, 89.10000000000001, 11, 4, 12, 24, 1
1, 500, 158.0, 0.0, 158.0, 0.0, 'LDP8KQ', 293, 372, 25, 72, 93, 16, 3, 13, 15, 25
1, 500, 475.0, 0.0, 475.0, 0.0, 'VB96LD', 297, 414, 20, 72, 96, 5, 5, 10, 21, 30
1, 500, 15.0, 0.0, 15.0, 0.0, '9X2UHJ', 297, 434, 19, 65, 85, 13, 1, 16, 28, 8
1, 500, 221.0, 0.0, 221.0, 0.0, 'I0N4J9', 310, 411, 25, 66, 90, 15, 5, 15, 21, 17
1, 500, 35.0, 0.0, 35.0, 0.0, 'P0RYIA', 297, 399, 16, 73, 102, 8, 1, 10, 28, 12
1, 500, 60.0, 0.0, 60.0, 0.0, 'M6FND2', 292, 414, 25, 69, 104, 11, 4, 14, 26, 18
1, 500, 14.0, 0.0, 14.0, 0.0, 'NIAMB8', 287, 405, 20, 52, 109, 17, 6, 13, 23, 1
1, 500, 16.0, 0.0, 16.0, 0.0, 'FL10OM', 309, 395, 17, 81, 94, 12, 2, 11, 22, 6
1, 500, 20.0, 0.0, 20.0, 0.0, '4ETCYN', 302, 413, 21, 74, 112, 6, 5, 19, 17, 15
