1, 500, 77.0, 0.0, 77.0, 0.0, '01CUSA', 313, 417, 21, 64, 80, 12, 5, 23, 40, 18
1, 500, 27.0, 0.0, 27.0, 0.0, '2M4UF4', 302, 381, 24, 69, 109, 7, 5, 19, 32, 1
1, 500, 35.0, 0.0, 35.0, 0.0, 'KFB0WD', 299, 393, 20, 70, 103, 5, 1, 20, 25, 10
1, 500, 24.0, 0.0, 24.0, 0.0, 'N8P9ND', 293, 370, 24, 60, 95, 5, 3, 22, 23, 1
1, 500, 13.0, 0.0, 13.0, 0.0, 'KMJ34I', 290, 399, 22, 73, 88, 9, 1, 17, 10, 20
1, 500, 22.0, 0.0, 22.0, 0.0, '2PJIRF', 305, 377, 24, 75, 92, 7, 1, 19, 26, 1
1, 500, 23.0, 0.0, 23.0, 0.0, '1FAXM1', 303, 410, 22, 62, 87, 7, 1, 11, 30, 12
1, 500, 192.0, 0.0, 192.0, 0.0, 'LM80M3', 307, 412, 20, 66, 108, 5, 5, 17, 11, 22
1, 500, 29.0, 0.0, 29.0, 0.0, 'WHQ68E', 306, 395, 13, 59, 104, 7, 2, 14, 31, 13
1, 500, 15.0, 0.0, 15.0, 0.0, 'EL142Q', 298, 389, 26, 87, 95.7, 5, 2, 2, 19, 37
1, 500, 63.0, 0.0, 63.0, 0.0, 'N56WBW', 295, 391, 13, 89, 105, 12, 3, 8, 30, 9
1, 500, 15.0, 0.0, 15.0, 0.0, 'G6X7GT', 300, 409, 22, 71, 101, 7, 1, 19, 32, 12
1, 500, 66.0, 0.0, 66.0, 0.0, 'PUJJ3I', 326, 399, 18, 68, 94, 5, 1, 14, 5, 13
1, 500, 108.0, 0.0, 108.0, 0.0, 'W0ED49', 281, 379, 16, 71, 92, 9, 8, 17, 15, 14
1, 500, 225.0, 0.0, 225.0, 0.0, 'W5LV4R', 288, 376, 18, 93, 102.30000000000001, 10, 1, 14, 10, 15
1, 500, 17.0, 0.0, 17.0, 0.0, 'PAI843', 296, 399, 12, 83, 95, 16, 3, 17, 32, 4
1, 500, 29.0, 0.0, 29.0, 0.0, '3BPHFL', 277, 405, 19, 85, 118, 12, 5, 13, 29, 1
1, 500, 19.0, 0.0, 19.0, 0.0, '9UZKV0', 311, 390, 18, 81, 125, 10, 1, 15, 26, 12
