1, 500, 18.0, 0.0, 18.0, 0.0, 'S89O5A', 587, 791, 36, 143, 213, 25, 3, 19, 29, 5
1, 500, 24.0, 0.0, 24.0, 0.0, 'D85IVF', 581, 786, 45, 146, 215, 14, 3, 11, 23, 22
1, 500, 32.0, 0.0, 32.0, 0.0, 'FQQ1TY', 596, 821, 37, 147, 208, 11, 1, 13, 31, 10
1, 500, 18.0, 0.0, 18.0, 0.0, 'IOO56L', 602, 786, 44, 142, 185, 19, 1, 9, 25, 6
1, 500, 12.0, 0.0, 12.0, 0.0, 'PQXPPM', 603, 824, 53, 145, 203, 24, 4, 20, 18, 8
1, 500, 16.0, 0.0, 16.0, 0.0, 'HZJ8JT', 595, 795, 41, 137, 185, 13, 1, 12, 1, 5
1, 500, 29.0, 0.0, 29.0, 0.0, 'VX3LNJ', 592, 802, 49, 151, 196, 14, 7, 17, 43, 16
1, 500, 93.0, 0.0, 93.0, 0.0, 'Y66QO7', 609, 787, 38, 134, 198, 17, 4, 21, 27, 23
1, 500, 27.0, 0.0, 27.0, 0.0, '91BPCM', 612, 781, 36, 157, 184, 23, 5, 22, 30, 16
1, 500, 22.0, 0.0, 22.0, 0.0, '45JEJT', 603, 799, 43, 134, 193, 20, 5, 13, 49, 8
1, 500, 10.0, 0.0, 10.0, 0.0, 'HIZGEX', 587, 794, 37, 133, 180, 27, 6, 16, 12, 9
1, 500, 80.0, 0.0, 80.0, 0.0, 'WIF21S', 612, 779, 33, 148, 191, 14, 4, 7, 22, 13
1, 500, 25.0, 0.0, 25.0, 0.0, 'IBTBG7', 595, 805, 43, 151, 199, 22, 3, 24, 20, 10
1, 500, 22.0, 0.0, 22.0, 0.0, 'X2KN1P', 607, 777, 38, 153, 179, 14, 1, 14, 23, 1
1, 500, 13.0, 0.0, 13.0, 0.0, '3P3QW4', 587, 795, 40, 153, 203, 23, 1, 9, 34, 16
