1, 500, 21.0, 0.0, 21.0, 0.0, 'DICDGZ', 301, 374, 24, 79, 114, 16, 3, 15, 22, 2
1, 500, 38.0, 0.0, 38.0, 0.0, 'Z5AQI2', 292, 385, 25, 68, 98, 5, 4, 13, 13, 21
1, 500, 35.0, 0.0, 35.0, 0.0, 'DJZWLQ', 304, 390, 16, 82, 100, 16, 7, 16, 36, 8
1, 500, 63.0, 0.0, 63.0, 0.0, 'EOXHPL', 291, 381, 28, 86, 94.60000000000001, 6, 1, 14, 20, 13
1, 500, 17.0, 0.0, 17.0, 0.0, 'WIIBN7', 290, 388, 13, 75, 116, 15, 1, 18, 11, 1
1, 500, 114.0, 0.0, 114.0, 0.0, 'T42HM7', 304, 393, 25, 72, 102, 12, 5, 19, 26, 34
1, 500, 81.0, 0.0, 81.0, 0.0, '2N5CNY', 311, 424, 15, 58, 96, 7, 1, 24, 27, 9
1, 500, 35.0, 0.0, 35.0, 0.0, '1T9VSM', 286, 433, 27, 74, 112, 11, 4, 16, 14, 23
1, 500, 173.0, 0.0, 173.0, 0.0, 'FPE6FO', 304, 417, 11, 77, 97, 10, 1, 12, 9, 26
1, 500, 171.0, 0.0, 171.0, 0.0, 'PTXB4H', 303, 412, 12, 62, 106, 6, 4, 14, 36, 9
1, 500, 17.0, 0.0, 17.0, 0.0, 'GS9KLO', 294, 395, 13, 74, 104, 12, 1, 20, 1, 17
1, 500, 12.0, 0.0, 12.0, 0.0, 'ASDV7E', 315, 425, 15, 73, 99, 20, 3, 19, 13, 1
1, 500, 26.0, 0.0, 26.0, 0.0, 'YDNKCR', 312, 390, 21, 78, 95, 6, 1, 22, 4, 9
1, 500, 23.0, 0.0, 23.0, 0.0, 'Z4YFFF', 286, 404, 15, 63, 86, 7, 1, 15, 36, 1
1, 500, 22.0, 0.0, 22.0, 0.0, '5FH00P', 308, 417, 27, 59, 88, 9, 1, 11, 23, 5
1, 500, 20.0, 0.0, 20.0, 0.0, 'MRNS0M', 288, 374, 25, 73, 105, 11, 1, 8, 21, 17
1, 500, 41.0, 0.0, 41.0, 0.0, '9HLVMG', 291, 405, 19, 80, 90, 10, 2, 14, 37, 9
1, 500, 13.0, 0.0, 13.0, 0.0, '206Q66', 295, 396, 19, 64, 103, 9, 1, 9, 25, 1
1, 500, 94.0, 0.0, 94.0, 0.0, '4KKHGU', 308, 383, 16, 64, 88, 5, 1, 16, 10, 14
1, 500, 108.0, 0.0, 108.0, 0.0, 'UG5NAX', 302, 406, 14, 83, 91.30000000000001, 10, 2, 18, 24, 14
1, 500, 129.0, 0.0, 129.0, 0.0, 'SS46EP', 298, 382, 20, 62, 104, 18, 6, 18, 23, 16
1, 500, 7.0, 0.0, 7.0, 0.0, 'YGGUQI', 301, 419, 25, 83, 91.30000000000001, 19, 6, 15, 3, 12
1, 500, 190.0, 0.0, 190.0, 0.0, '35JVY2', 296, 411, 14, 70, 92, 10, 5, 17, 40, 14
1, 500, 23.0, 0.0, 23.0, 0.0, '9BN5MT', 302, 376, 22, 70, 103, 15, 2, 17, 48, 5
1, 500, 39.0, 0.0, 39.0, 0.0, 'A7AAKZ', 299, 400, 22, 61, 92, 11, 3, 10, 58, 10
1, 500, 106.0, 0.0, 106.0, 0.0, 'RMIX11', 294, 406, 17, 87, 98, 8, 8, 12, 10, 5
1, 500, 45.0, 0.0, 45.0, 0.0, '9PSSKI', 329, 397, 17, 65, 118, 5, 5, 22, 22, 2
1, 500, 10.0, 0.0, 10.0, 0.0, 'X9GC8G', 292, 389, 23, 86, 111, 23, 5, 19, 24, 1
1, 500, 9.0, 0.0, 9.0, 0.0, 'VNTQTC', 303, 397, 21, 58, 97, 16, 5, 10, 19, 1
1, 500, 35.0, 0.0, 35.0, 0.0, 'WXTHB3', 295, 392, 12, 69, 90, 13, 4, 8, 36, 4
1, 500, 500.0, 0.0, 500.0, 0.0, '6WK300', 278, 424, 22, 53, 106, 13, 7, 14, 26, 19
1, 500, 74.0, 0.0, 74.0, 0.0, 'IBA5G0', 299, 390, 15, 66, 102, 10, 6, 22, 32, 7
1, 500, 17.0, 0.0, 17.0, 0.0, 'L2WZXV', 315, 390, 21, 57, 86, 11, 1, 17, 35, 14
1, 500, 15.0, 0.0, 15.0, 0.0, 'NHX9SS', 310, 413, 16, 74, 120, 7, 1, 16, 1, 1
1, 500, 24.0, 0.0, 24.0, 0.0, 'RUV11E', 294, 391, 26, 65, 92, 5, 4, 15, 24, 7
1, 500, 113.0, 0.0, 113.0, 0.0, '36ERJ8', 312, 383, 16, 65, 86, 8, 4, 13, 38, 5
