1, 100, 28.0, 0.0, 28.0, 0.0, 'WNGHB9', 309, 399, 21, 65, 82, 11, 3, 18, 46, 7
1, 100, 15.0, 0.0, 15.0, 0.0, '7B9NGM', 295, 409, 26, 65, 95, 7, 1, 21, 30, 20
1, 100, 35.0, 0.0, 35.0, 0.0, 'CJD2KK', 278, 406, 19, 69, 103, 5, 2, 22, 33, 1
1, 100, 63.0, 0.0, 63.0, 0.0, '1J9L4K', 316, 380, 21, 65, 81, 7, 1, 11, 26, 16
1, 100, 100.0, 0.0, 100.0, 0.0, 'S414LY', 317, 421, 15, 78, 107, 9, 3, 7, 28, 10
1, 100, 100.0, 0.0, 100.0, 0.0, '164FP2', 300, 405, 14, 65, 106, 12, 1, 23, 31, 13
1, 100, 30.0, 0.0, 30.0, 0.0, 'TNKTSG', 324, 381, 10, 82, 97, 12, 6, 11, 25, 12
1, 100, 28.0, 0.0, 28.0, 0.0, 'DOESLX', 289, 377, 20, 74, 81.4, 6, 4, 15, 26, 4
1, 100, 16.0, 0.0, 16.0, 0.0, '1OQVG2', 282, 375, 20, 69, 115, 14, 1, 16, 41, 8
1, 100, 44.0, 0.0, 44.0, 0.0, 'L6EN51', 305, 440, 20, 64, 112, 8, 2, 12, 37, 1
