1, 500, 14.0, 0.0, 14.0, 0.0, 'QKJV76', 292, 395, 22, 60, 81, 8, 1, 8, 11, 19
1, 500, 23.0, 0.0, 23.0, 0.0, 'JPX6L8', 296, 422, 30, 58, 90, 5, 5, 11, 23, 6
1, 500, 48.0, 0.0, 48.0, 0.0, 'S9JVMG', 315, 397, 18, 75, 114, 5, 1, 16, 38, 20
1, 500, 23.0, 0.0, 23.0, 0.0, 'IX6OS8', 297, 424, 18, 72, 85, 5, 1, 11, 31, 11
1, 500, 20.0, 0.0, 20.0, 0.0, 'TAOFBZ', 301, 420, 20, 82, 90.2, 5, 1, 9, 20, 3
1, 500, 10.0, 0.0, 10.0, 0.0, 'UDF6E0', 294, 414, 27, 60, 93, 14, 3, 24, 14, 3
1, 500, 15.0, 0.0, 15.0, 0.0, '3GZUDM', 306, 389, 22, 85, 97, 7, 1, 19, 30, 2
1, 500, 95.0, 0.0, 95.0, 0.0, 'P8ZOA8', 296, 372, 28, 82, 100, 5, 7, 12, 33, 26
1, 500, 14.0, 0.0, 14.0, 0.0, '5CH734', 299, 403, 28, 67, 87, 11, 7, 11, 24, 10
1, 500, 11.0, 0.0, 11.0, 0.0, 'TG28LZ', 288, 397, 16, 71, 103, 16, 4, 5, 23, 1
1, 500, 95.0, 0.0, 95.0, 0.0, 'UWY4K8', 310, 381, 11, 68, 99, 14, 8, 14, 42, 4
1, 500, 6.0, 0.0, 6.0, 0.0, '03CQI6', 307, 376, 20, 53, 117, 5, 11, 7, 15, 15
1, 500, 16.0, 0.0, 16.0, 0.0, 'RNKWQS', 289, 399, 24, 72, 103, 23, 1, 9, 28, 13
1, 500, 45.0, 0.0, 45.0, 0.0, 'TATO8T', 275, 381, 24, 62, 89, 8, 1, 7, 25, 1
1, 500, 35.0, 0.0, 35.0, 0.0, '71LUQC', 312, 391, 14, 77, 96, 6, 1, 13, 36, 18
1, 500, 68.0, 0.0, 68.0, 0.0, '8HD4QN', 306, 394, 17, 83, 118, 5, 8, 21, 35, 14
1, 500, 26.0, 0.0, 26.0, 0.0, '8PSB3H', 309, 398, 17, 75, 87, 12, 5, 14, 30, 1
1, 500, 30.0, 0.0, 30.0, 0.0, '9XKZMC', 291, 404, 23, 76, 88, 10, 8, 19, 24, 20
1, 500, 18.0, 0.0, 18.0, 0.0, 'QJ5U36', 309, 381, 18, 60, 98, 12, 1, 14, 21, 8
1, 500, 99.0, 0.0, 99.0, 0.0, 'H20CKL', 312, 402, 23, 74, 102, 11, 3, 18, 22, 24
1, 500, 24.0, 0.0, 24.0, 0.0, '5US5XW', 319, 430, 16, 58, 108, 7, 1, 15, 24, 10
1, 500, 31.0, 0.0, 31.0, 0.0, 'XVHMY2', 320, 395, 29, 90, 99.00000000000001, 5, 7, 20, 20, 29
1, 500, 24.0, 0.0, 24.0, 0.0, 'WFNVUG', 307, 395, 17, 77, 100, 7, 1, 14, 16, 12
1, 500, 54.0, 0.0, 54.0, 0.0, '9T7O1Q', 295, 404, 21, 75, 87, 5, 8, 12, 22, 15
1, 500, 24.0, 0.0, 24.0, 0.0, '0XQ5HM', 307, 428, 19, 55, 87, 8, 1, 5, 30, 8
1, 500, 19.0, 0.0, 19.0, 0.0, '4H5IL7', 314, 415, 20, 74, 112, 5, 1, 10, 11, 18
1, 500, 28.0, 0.0, 28.0, 0.0, '44ZBVE', 314, 400, 19, 76, 83.60000000000001, 9, 4, 8, 32, 1
1, 500, 97.0, 0.0, 97.0, 0.0, '6C38HE', 316, 405, 20, 70, 105, 9, 6, 8, 45, 9
1, 500, 30.0, 0.0, 30.0, 0.0, '516NP5', 297, 401, 14, 60, 81, 5, 2, 22, 39, 1
1, 500, 16.0, 0.0, 16.0, 0.0, 'JP6TGR', 299, 398, 26, 75, 112, 14, 4, 13, 18, 9
1, 500, 13.0, 0.0, 13.0, 0.0, 'T1F7QK', 301, 392, 30, 66, 106, 13, 1, 14, 26, 9
1, 500, 124.0, 0.0, 124.0, 0.0, 'XPYJ32', 308, 405, 23, 72, 96, 17, 9, 13, 40, 14
1, 500, 30.0, 0.0, 30.0, 0.0, 'WBFISA', 294, 391, 20, 73, 106, 7, 1, 12, 27, 1
1, 500, 12.0, 0.0, 12.0, 0.0, '141Z53', 312, 397, 26, 77, 108, 5, 12, 15, 15, 1
1, 500, 20.0, 0.0, 20.0, 0.0, 'M70MSH', 288, 389, 16, 84, 110, 10, 1, 11, 18, 15
1, 500, 142.0, 0.0, 142.0, 0.0, 'GGV7VO', 293, 399, 19, 75, 96, 7, 6, 13, 20, 31
1, 500, 23.0, 0.0, 23.0, 0.0, 'PCLAPX', 300, 400, 12, 49, 111, 17, 1, 13, 27, 7
1, 500, 197.0, 0.0, 197.0, 0.0, 'E7QDHE', 297, 384, 24, 77, 97, 10, 6, 12, 29, 6
1, 500, 11.0, 0.0, 11.0, 0.0, 'YIME85', 303, 404, 18, 73, 110, 12, 1, 6, 25, 1
1, 500, 18.0, 0.0, 18.0, 0.0, '453Z1R', 311, 404, 20, 92, 101.2, 16, 3, 21, 16, 6
1, 500, 30.0, 0.0, 30.0, 0.0, '5FAIZ1', 287, 401, 21, 81, 111, 10, 2, 18, 46, 16
